variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0269,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Release A>Return ER,13,1,0.0009523809523809524,BK,10628120.0,10628120.0,10628120.0,10628120.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0270,ER Registration>LacticAcid>Leucocytes>CRP>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>Release A>Return ER,13,1,0.0009523809523809524,DK,8328714.0,8328714.0,8328714.0,8328714.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0271,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission IC>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>LacticAcid>CRP>Admission NC>Release B,20,1,0.0009523809523809524,EK,610869.0,610869.0,610869.0,610869.0,Release B,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0272,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A,17,1,0.0009523809523809524,FK,999620.0,999620.0,999620.0,999620.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0273,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release D,88,1,0.0009523809523809524,GK,3642360.0,3642360.0,3642360.0,3642360.0,Release D,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0274,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Release C,10,1,0.0009523809523809524,HK,1367916.0,1367916.0,1367916.0,1367916.0,Release C,{},{}
V0275,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission IC>CRP>LacticAcid>Leucocytes>LacticAcid>LacticAcid>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>LacticAcid>LacticAcid>LacticAcid>LacticAcid>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A,31,1,0.0009523809523809524,JK,440215.0,440215.0,440215.0,440215.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0276,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809524,KK,290245.0,290245.0,290245.0,290245.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0277,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,27,1,0.0009523809523809524,MK,20189746.0,20189746.0,20189746.0,20189746.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0278,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>CRP>Release A,18,1,0.0009523809523809524,NK,585125.0,585125.0,585125.0,585125.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0279,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Release A>Return ER,19,1,0.0009523809523809524,OK,1062913.0,1062913.0,1062913.0,1062913.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0280,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,23,1,0.0009523809523809524,PK,7433745.0,7433745.0,7433745.0,7433745.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0281,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809524,QK,784800.0,784800.0,784800.0,784800.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0282,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,RK,589900.0,589900.0,589900.0,589900.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0283,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Release C>Return ER,32,1,0.0009523809523809524,SK,2701722.0,2701722.0,2701722.0,2701722.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0284,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,18,1,0.0009523809523809524,UK,10612408.0,10612408.0,10612408.0,10612408.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0285,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release A,20,1,0.0009523809523809524,VK,1286748.0,1286748.0,1286748.0,1286748.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0286,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>Release A,8,1,0.0009523809523809524,WK,445200.0,445200.0,445200.0,445200.0,Release A,{},{}
V0287,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP,6,1,0.0009523809523809524,XK,2045.0,2045.0,2045.0,2045.0,CRP,{},{}
V0288,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,17,1,0.0009523809523809524,YK,982262.0,982262.0,982262.0,982262.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0289,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,11,1,0.0009523809523809524,ZK,178326.0,178326.0,178326.0,178326.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0290,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,19,1,0.0009523809523809524,AL,27694988.0,27694988.0,27694988.0,27694988.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0291,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission NC>Admission NC>CRP>Release A,11,1,0.0009523809523809524,BL,130941.0,130941.0,130941.0,130941.0,Release A,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0292,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes,4,1,0.0009523809523809524,CL,540.0,540.0,540.0,540.0,Leucocytes,{},{}
V0293,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>Release A,11,1,0.0009523809523809524,DL,307235.0,307235.0,307235.0,307235.0,Release A,"{""Leucocytes"": 1}",{}
V0294,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>Admission NC>Leucocytes>Leucocytes>CRP>Release A,14,1,0.0009523809523809524,EL,545822.0,545822.0,545822.0,545822.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0295,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>Admission NC>IV Liquid>IV Antibiotics,9,1,0.0009523809523809524,FL,97320.0,97320.0,97320.0,97320.0,IV Antibiotics,{},{}
V0296,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809524,GL,645765.0,645765.0,645765.0,645765.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0297,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809524,HL,8589712.0,8589712.0,8589712.0,8589712.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0298,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Leucocytes>CRP>LacticAcid>IV Liquid>Admission NC>CRP>Leucocytes>CRP>Release A,13,1,0.0009523809523809524,IL,328493.0,328493.0,328493.0,328493.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0299,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A,22,1,0.0009523809523809524,LL,1026790.0,1026790.0,1026790.0,1026790.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0300,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Admission IC>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>Leucocytes>CRP>Release A>Return ER,29,1,0.0009523809523809524,ML,17132673.0,17132673.0,17132673.0,17132673.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0301,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,12,1,0.0009523809523809524,OL,1930714.0,1930714.0,1930714.0,1930714.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0302,ER Registration>LacticAcid>Leucocytes>CRP>ER Triage>ER Sepsis Triage,6,1,0.0009523809523809524,PL,1658.0,1658.0,1658.0,1658.0,ER Sepsis Triage,{},{}
V0303,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809524,SL,8022365.0,8022365.0,8022365.0,8022365.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0304,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,17,1,0.0009523809523809524,TL,446788.0,446788.0,446788.0,446788.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0305,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Antibiotics,7,1,0.0009523809523809524,UL,1482.0,1482.0,1482.0,1482.0,IV Antibiotics,{},{}
V0306,CRP>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>Admission NC>CRP>CRP>Release A,9,1,0.0009523809523809524,WL,612840.0,612840.0,612840.0,612840.0,Release A,"{""CRP"": 1}",{}
V0307,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809524,XL,6043512.0,6043512.0,6043512.0,6043512.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0308,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,18,1,0.0009523809523809524,YL,1113613.0,1113613.0,1113613.0,1113613.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0309,ER Registration>ER Triage>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Release B>Admission NC,9,1,0.0009523809523809524,BM,10380.0,10380.0,10380.0,10380.0,Admission NC,{},{}
V0310,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Release A,15,1,0.0009523809523809524,CM,424796.0,424796.0,424796.0,424796.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0311,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Release A>Return ER,29,1,0.0009523809523809524,EM,7944722.0,7944722.0,7944722.0,7944722.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0312,ER Registration>ER Sepsis Triage>ER Triage>IV Antibiotics>Leucocytes>CRP>IV Liquid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A,16,1,0.0009523809523809524,FM,2845254.0,2845254.0,2845254.0,2845254.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0313,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Leucocytes>LacticAcid>CRP>IV Liquid>Admission NC>Leucocytes>CRP>Admission NC>Release C,13,1,0.0009523809523809524,GM,592245.0,592245.0,592245.0,592245.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0314,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Release C,15,1,0.0009523809523809524,HM,1035600.0,1035600.0,1035600.0,1035600.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0315,ER Registration>ER Sepsis Triage>ER Triage>CRP>Leucocytes>LacticAcid>LacticAcid>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,37,1,0.0009523809523809524,IM,2690710.0,2690710.0,2690710.0,2690710.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0316,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release E,13,1,0.0009523809523809524,JM,1723438.0,1723438.0,1723438.0,1723438.0,Release E,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0317,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission IC>CRP>Leucocytes>LacticAcid>Leucocytes>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Release A>Return ER,170,1,0.0009523809523809524,KM,6005976.0,6005976.0,6005976.0,6005976.0,Return ER,"{""Admission IC"": 1, ""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0318,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A,35,1,0.0009523809523809524,LM,2021353.0,2021353.0,2021353.0,2021353.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0319,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Release A,20,1,0.0009523809523809524,MM,954761.0,954761.0,954761.0,954761.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0320,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>CRP>Release A>Return ER,15,1,0.0009523809523809524,NM,8994078.0,8994078.0,8994078.0,8994078.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0321,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,19,1,0.0009523809523809524,OM,6194974.0,6194974.0,6194974.0,6194974.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0322,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics,8,1,0.0009523809523809524,PM,3394.0,3394.0,3394.0,3394.0,IV Antibiotics,{},{}
V0323,ER Registration>ER Triage>CRP>Leucocytes>ER Sepsis Triage>Admission NC>Release A,7,1,0.0009523809523809524,RM,98704.0,98704.0,98704.0,98704.0,Release A,{},{}
V0324,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid>Admission IC>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>CRP>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Admission NC>Release A>Return ER,40,1,0.0009523809523809524,SM,3230712.0,3230712.0,3230712.0,3230712.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0325,ER Registration>ER Triage>IV Liquid>Leucocytes>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Antibiotics,9,1,0.0009523809523809524,UM,4225.0,4225.0,4225.0,4225.0,IV Antibiotics,"{""Leucocytes"": 1}",{}
V0326,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,VM,335213.0,335213.0,335213.0,335213.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0327,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809524,XM,2001017.0,2001017.0,2001017.0,2001017.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0328,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809524,YM,21966823.0,21966823.0,21966823.0,21966823.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0329,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Release A,28,1,0.0009523809523809524,ZM,1274982.0,1274982.0,1274982.0,1274982.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0330,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid,8,1,0.0009523809523809524,AN,97820.0,97820.0,97820.0,97820.0,IV Liquid,{},{}
V0331,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Release A,26,1,0.0009523809523809524,BN,1982265.0,1982265.0,1982265.0,1982265.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0332,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Release B,11,1,0.0009523809523809524,CN,57183.0,57183.0,57183.0,57183.0,Release B,"{""Admission NC"": 1}",{}
V0333,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>Admission NC>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Release B,23,1,0.0009523809523809524,FN,403247.0,403247.0,403247.0,403247.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0334,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release D>Return ER,41,1,0.0009523809523809524,GN,3104170.0,3104170.0,3104170.0,3104170.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0335,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809524,HN,1117771.0,1117771.0,1117771.0,1117771.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0336,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP,11,1,0.0009523809523809524,IN,64514.0,64514.0,64514.0,64514.0,CRP,"{""CRP"": 1, ""Leucocytes"": 1}",{}
