variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0317,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission IC>CRP>Leucocytes>LacticAcid>Leucocytes>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Release A>Return ER,170,1,0.0009523809523809,KM,6005976.0,6005976.0,6005976.0,6005976.0,Return ER,"{""Admission IC"": 1, ""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0318,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>CRP>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A,35,1,0.0009523809523809,LM,2021353.0,2021353.0,2021353.0,2021353.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0319,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Release A,20,1,0.0009523809523809,MM,954761.0,954761.0,954761.0,954761.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0320,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>CRP>Release A>Return ER,15,1,0.0009523809523809,NM,8994078.0,8994078.0,8994078.0,8994078.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0321,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,19,1,0.0009523809523809,OM,6194974.0,6194974.0,6194974.0,6194974.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0322,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics,8,1,0.0009523809523809,PM,3394.0,3394.0,3394.0,3394.0,IV Antibiotics,{},{}
V0323,ER Registration>ER Triage>CRP>Leucocytes>ER Sepsis Triage>Admission NC>Release A,7,1,0.0009523809523809,RM,98704.0,98704.0,98704.0,98704.0,Release A,{},{}
V0324,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>IV Liquid>Admission IC>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>CRP>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Admission NC>Release A>Return ER,40,1,0.0009523809523809,SM,3230712.0,3230712.0,3230712.0,3230712.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0325,ER Registration>ER Triage>IV Liquid>Leucocytes>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Antibiotics,9,1,0.0009523809523809,UM,4225.0,4225.0,4225.0,4225.0,IV Antibiotics,"{""Leucocytes"": 1}",{}
V0326,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,15,1,0.0009523809523809,VM,335213.0,335213.0,335213.0,335213.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0327,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809,XM,2001017.0,2001017.0,2001017.0,2001017.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0328,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809,YM,21966823.0,21966823.0,21966823.0,21966823.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0329,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Release A,28,1,0.0009523809523809,ZM,1274982.0,1274982.0,1274982.0,1274982.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0330,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid,8,1,0.0009523809523809,AN,97820.0,97820.0,97820.0,97820.0,IV Liquid,{},{}
V0331,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Release A,26,1,0.0009523809523809,BN,1982265.0,1982265.0,1982265.0,1982265.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0332,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Release B,11,1,0.0009523809523809,CN,57183.0,57183.0,57183.0,57183.0,Release B,"{""Admission NC"": 1}",{}
V0333,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>Admission NC>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Release B,23,1,0.0009523809523809,FN,403247.0,403247.0,403247.0,403247.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0334,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release D>Return ER,41,1,0.0009523809523809,GN,3104170.0,3104170.0,3104170.0,3104170.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0335,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809,HN,1117771.0,1117771.0,1117771.0,1117771.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0336,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP,11,1,0.0009523809523809,IN,64514.0,64514.0,64514.0,64514.0,CRP,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0337,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A,12,1,0.0009523809523809,JN,317611.0,317611.0,317611.0,317611.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0338,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Admission NC>Release A,14,1,0.0009523809523809,KN,628285.0,628285.0,628285.0,628285.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0339,CRP>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>Admission NC>CRP>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Admission NC>Release A>Return ER,33,1,0.0009523809523809,MN,850123.0,850123.0,850123.0,850123.0,Return ER,"{""Admission IC"": 1, ""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0340,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>Leucocytes>Admission NC>Leucocytes>CRP>IV Liquid>CRP>Leucocytes>Release A,13,1,0.0009523809523809,NN,300390.0,300390.0,300390.0,300390.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0341,ER Registration>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809,ON,418886.0,418886.0,418886.0,418886.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0342,Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP,6,1,0.0009523809523809,PN,24480.0,24480.0,24480.0,24480.0,CRP,"{""Leucocytes"": 1}",{}
V0343,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809,QN,747502.0,747502.0,747502.0,747502.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0344,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Release B,20,1,0.0009523809523809,RN,1350008.0,1350008.0,1350008.0,1350008.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0345,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>IV Antibiotics>IV Liquid>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Admission NC>Admission IC>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Admission NC>Release A,27,1,0.0009523809523809,TN,1510511.0,1510511.0,1510511.0,1510511.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0346,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid>Admission NC>Admission IC>LacticAcid>CRP>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,28,1,0.0009523809523809,VN,24132898.0,24132898.0,24132898.0,24132898.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0347,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release D>Return ER,23,1,0.0009523809523809,WN,15741955.0,15741955.0,15741955.0,15741955.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0348,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,XN,383990.0,383990.0,383990.0,383990.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0349,CRP>Leucocytes>ER Registration>Leucocytes>CRP>ER Triage>ER Sepsis Triage,7,1,0.0009523809523809,YN,46353.0,46353.0,46353.0,46353.0,ER Sepsis Triage,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0350,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>Admission NC>Release A>Return ER,7,1,0.0009523809523809,AO,11278072.0,11278072.0,11278072.0,11278072.0,Return ER,{},{}
V0351,ER Registration>CRP>Leucocytes>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>Release A,8,1,0.0009523809523809,CO,324918.0,324918.0,324918.0,324918.0,Release A,{},{}
V0352,ER Registration>ER Triage>IV Liquid>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,DO,2677274.0,2677274.0,2677274.0,2677274.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0353,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,15,1,0.0009523809523809,EO,15921299.0,15921299.0,15921299.0,15921299.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0354,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>Admission IC>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Admission NC>CRP>Release A,28,1,0.0009523809523809,FO,546888.0,546888.0,546888.0,546888.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0355,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission IC>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>Admission NC>CRP>Leucocytes>Release A,20,1,0.0009523809523809,GO,508077.0,508077.0,508077.0,508077.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0356,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,25,1,0.0009523809523809,HO,1391624.0,1391624.0,1391624.0,1391624.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0357,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809,IO,5181366.0,5181366.0,5181366.0,5181366.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0358,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>Release A>Return ER,12,1,0.0009523809523809,JO,1126542.0,1126542.0,1126542.0,1126542.0,Return ER,"{""Admission NC"": 1}",{}
V0359,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809,KO,9368415.0,9368415.0,9368415.0,9368415.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0360,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>IV Liquid>Admission NC>ER Sepsis Triage>IV Antibiotics>Release A,10,1,0.0009523809523809,MO,494841.0,494841.0,494841.0,494841.0,Release A,{},{}
V0361,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Release A,13,1,0.0009523809523809,NO,228648.0,228648.0,228648.0,228648.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0362,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,11,1,0.0009523809523809,OO,401748.0,401748.0,401748.0,401748.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0363,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,13,1,0.0009523809523809,PO,327466.0,327466.0,327466.0,327466.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0364,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809,QO,10288933.0,10288933.0,10288933.0,10288933.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0365,ER Registration>ER Sepsis Triage>ER Triage>CRP>Leucocytes>IV Liquid>IV Antibiotics>LacticAcid>Admission IC>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes,17,1,0.0009523809523809,RO,75200.0,75200.0,75200.0,75200.0,Leucocytes,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0366,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,SO,1425561.0,1425561.0,1425561.0,1425561.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0367,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Release A>Return ER,34,1,0.0009523809523809,TO,4171401.0,4171401.0,4171401.0,4171401.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0368,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>Admission NC,7,1,0.0009523809523809,UO,7198.0,7198.0,7198.0,7198.0,Admission NC,{},{}
V0369,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,22,1,0.0009523809523809,VO,1375729.0,1375729.0,1375729.0,1375729.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0370,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809,WO,8392679.0,8392679.0,8392679.0,8392679.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0371,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Release B,9,1,0.0009523809523809,XO,134843.0,134843.0,134843.0,134843.0,Release B,{},{}
V0372,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>LacticAcid>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A,27,1,0.0009523809523809,YO,1227905.0,1227905.0,1227905.0,1227905.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0373,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>CRP>Leucocytes>Release A,12,1,0.0009523809523809,ZO,651532.0,651532.0,651532.0,651532.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0374,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes,11,1,0.0009523809523809,AP,44639.0,44639.0,44639.0,44639.0,Leucocytes,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0375,ER Registration>ER Triage>ER Sepsis Triage>Admission NC>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A,22,1,0.0009523809523809,BP,1211969.0,1211969.0,1211969.0,1211969.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0376,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release C,15,1,0.0009523809523809,CP,1633994.0,1633994.0,1633994.0,1633994.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0377,ER Registration>ER Triage>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>LacticAcid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809,DP,428573.0,428573.0,428573.0,428573.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0378,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics,8,1,0.0009523809523809,EP,12523.0,12523.0,12523.0,12523.0,IV Antibiotics,{},{}
V0379,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Antibiotics,6,1,0.0009523809523809,FP,8493.0,8493.0,8493.0,8493.0,IV Antibiotics,{},{}
V0380,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>Admission NC>ER Sepsis Triage>IV Liquid>IV Antibiotics>Release A,10,1,0.0009523809523809,GP,342721.0,342721.0,342721.0,342721.0,Release A,{},{}
V0381,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>CRP>Leucocytes>Release A,11,1,0.0009523809523809,HP,289520.0,289520.0,289520.0,289520.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0382,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809,IP,1063159.0,1063159.0,1063159.0,1063159.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0383,ER Registration>IV Liquid>ER Triage>LacticAcid>Leucocytes>CRP>ER Sepsis Triage>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809,KP,254148.0,254148.0,254148.0,254148.0,Release A,{},{}
V0384,ER Registration>ER Sepsis Triage>ER Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release B,19,1,0.0009523809523809,LP,1067913.0,1067913.0,1067913.0,1067913.0,Release B,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0385,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>LacticAcid>CRP>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Release A>Return ER,22,1,0.0009523809523809,MP,834056.0,834056.0,834056.0,834056.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0386,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809,NP,8011094.0,8011094.0,8011094.0,8011094.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
